date,adr,room_type,num_rooms,location,month
2023-02-05,244,single,1,New York,2
2023-02-05,244,double,5,New York,2
2023-02-05,168,single,2,New York,2
2023-02-05,316,suite,2,New York,2
2023-02-05,142,single,4,Copenhagen,2
2023-02-05,354,suite,3,Berlin,2
2023-02-05,180,double,2,New York,2
2023-02-05,281,double,2,New York,2
2023-02-05,478,suite,2,New York,2
2023-02-05,256,double,1,New York,2
2023-02-05,121,single,4,Berlin,2
2023-02-05,108,single,2,Berlin,2
2023-02-05,212,single,4,New York,2
2023-02-05,210,double,5,New York,2
2023-02-05,235,double,1,Copenhagen,2
2023-02-05,332,suite,4,New York,2
2023-02-06,131,single,5,Berlin,2
2023-02-06,146,single,5,New York,2
2023-02-06,293,double,4,New York,2
2023-02-06,283,double,2,New York,2
2023-02-06,320,double,3,New York,2
2023-02-06,140,single,5,Copenhagen,2
2023-02-06,200,single,4,New York,2
2023-02-06,139,single,1,Copenhagen,2
2023-02-06,175,double,2,Copenhagen,2
2023-02-06,295,double,5,New York,2
2023-02-06,156,double,4,Copenhagen,2
2023-02-06,120,single,2,Berlin,2
2023-02-06,395,suite,5,New York,2
2023-02-06,256,double,1,New York,2
2023-02-06,333,suite,4,New York,2
2023-02-06,111,single,2,Berlin,2
2023-02-06,285,double,2,New York,2
2023-02-06,97,single,1,Copenhagen,2
2023-02-06,130,single,1,New York,2
2023-02-06,301,double,1,New York,2
2023-02-07,201,double,2,Berlin,2
2023-02-07,119,single,5,Berlin,2
2023-02-07,337,double,4,New York,2
2023-02-07,104,single,4,Berlin,2
2023-02-07,257,double,5,Berlin,2
2023-02-07,159,single,5,New York,2
2023-02-07,304,suite,3,New York,2
2023-02-07,133,single,4,Copenhagen,2
2023-02-07,307,double,3,New York,2
2023-02-07,110,single,4,Berlin,2
2023-02-07,357,suite,2,New York,2
2023-02-07,227,single,1,New York,2
2023-02-07,241,double,5,Copenhagen,2
2023-02-07,191,single,4,New York,2
2023-02-07,101,single,1,Copenhagen,2
2023-02-07,107,single,4,Copenhagen,2
2023-02-07,238,single,4,New York,2
2023-02-07,198,double,4,Copenhagen,2
2023-02-07,130,single,3,New York,2
2023-02-07,125,single,5,Berlin,2
2023-02-08,68,single,5,Berlin,2
2023-02-08,228,single,4,New York,2
2023-02-08,258,double,3,New York,2
2023-02-08,75,single,5,Berlin,2
2023-02-08,236,single,1,New York,2
2023-02-08,142,single,2,New York,2
2023-02-08,223,single,1,New York,2
2023-02-08,116,single,3,Berlin,2
2023-02-08,285,double,5,New York,2
2023-02-08,158,double,1,Copenhagen,2
2023-02-08,59,single,3,Berlin,2
2023-02-08,175,double,4,New York,2
2023-02-08,139,double,5,Berlin,2
2023-02-08,279,double,2,New York,2
2023-02-08,132,single,2,Copenhagen,2
2023-02-08,292,double,3,New York,2
2023-02-08,237,double,2,Copenhagen,2
2023-02-08,257,single,5,New York,2
2023-02-08,124,double,5,Copenhagen,2
2023-02-08,242,double,3,New York,2
2023-02-09,294,double,3,New York,2
2023-02-09,194,double,4,Copenhagen,2
2023-02-09,274,double,5,New York,2
2023-02-09,156,double,2,Copenhagen,2
2023-02-09,143,single,1,Copenhagen,2
2023-02-09,104,single,5,Berlin,2
2023-02-09,341,double,5,New York,2
2023-02-09,229,single,2,New York,2
2023-02-09,121,single,2,Copenhagen,2
2023-02-09,173,double,2,Berlin,2
2023-02-09,268,double,3,New York,2
2023-02-09,72,single,1,Berlin,2
2023-02-09,386,suite,3,New York,2
2023-02-09,247,double,3,New York,2
2023-02-09,154,single,4,Berlin,2
2023-02-09,124,single,2,Berlin,2
2023-02-09,210,double,4,New York,2
2023-02-09,210,suite,4,Copenhagen,2
2023-02-09,227,double,2,Copenhagen,2
2023-02-09,232,single,3,New York,2
2023-02-10,312,double,3,New York,2
2023-02-10,123,double,4,Copenhagen,2
2023-02-10,248,double,4,New York,2
2023-02-10,237,double,2,New York,2
2023-02-10,485,suite,4,New York,2
2023-02-10,202,double,2,Copenhagen,2
2023-02-10,235,single,3,New York,2
2023-02-10,172,single,1,New York,2
2023-02-10,142,single,3,Copenhagen,2
2023-02-10,143,single,2,Copenhagen,2
2023-02-10,231,suite,5,Copenhagen,2
2023-02-10,156,single,5,Copenhagen,2
2023-02-10,185,double,3,New York,2
2023-02-10,299,double,4,New York,2
2023-02-10,145,double,4,Berlin,2
2023-02-10,231,double,5,New York,2
2023-02-10,218,double,2,New York,2
2023-02-10,152,double,3,Copenhagen,2
2023-02-10,146,single,3,New York,2
2023-02-10,211,double,2,New York,2
2023-02-11,236,single,4,New York,2
2023-02-11,140,single,2,Berlin,2
2023-02-11,205,double,2,Copenhagen,2
2023-02-11,195,single,2,New York,2
2023-02-11,154,single,5,New York,2
2023-02-11,165,single,5,New York,2
2023-02-11,317,suite,3,New York,2
2023-02-11,264,suite,2,Copenhagen,2
2023-02-11,163,double,5,Copenhagen,2
2023-02-11,232,double,1,New York,2
2023-02-11,300,double,2,New York,2
2023-02-11,202,single,2,New York,2
2023-02-11,158,single,4,Berlin,2
2023-02-11,247,single,1,New York,2
2023-02-11,119,single,4,Berlin,2
2023-02-11,187,single,5,New York,2
2023-02-11,110,single,4,Copenhagen,2
2023-02-11,186,single,3,New York,2
2023-02-11,216,double,3,Copenhagen,2
2023-02-11,163,single,3,New York,2
2023-02-12,98,single,2,Berlin,2
2023-02-12,195,double,4,Copenhagen,2
2023-02-12,249,suite,1,Copenhagen,2
2023-02-12,309,double,1,New York,2
2023-02-12,304,suite,2,New York,2
2023-02-12,238,double,1,Copenhagen,2
2023-02-12,102,single,5,Copenhagen,2
2023-02-12,294,double,5,New York,2
2023-02-12,294,double,1,New York,2
2023-02-12,158,single,3,Copenhagen,2
2023-02-12,92,single,4,Berlin,2
2023-02-12,477,suite,1,New York,2
2023-02-12,234,double,3,New York,2
2023-02-12,127,single,5,Copenhagen,2
2023-02-12,267,double,2,New York,2
2023-02-12,59,single,2,Berlin,2
2023-02-12,144,single,5,New York,2
2023-02-12,131,single,1,Copenhagen,2
2023-02-12,150,single,1,Berlin,2
2023-02-12,171,double,2,Copenhagen,2
2023-02-13,186,single,2,New York,2
2023-02-13,170,single,1,New York,2
2023-02-13,242,double,3,Berlin,2
2023-02-13,143,single,2,Copenhagen,2
2023-02-13,330,double,4,New York,2
2023-02-13,174,single,2,New York,2
2023-02-13,123,double,2,Copenhagen,2
2023-02-13,215,single,1,New York,2
2023-02-13,242,double,2,New York,2
2023-02-13,294,double,4,New York,2
2023-02-13,383,suite,3,Copenhagen,2
2023-02-13,80,single,1,Copenhagen,2
2023-02-13,273,suite,1,New York,2
2023-02-13,356,suite,2,Berlin,2
2023-02-13,191,double,2,Copenhagen,2
2023-02-13,228,single,2,New York,2
2023-02-13,81,single,4,Copenhagen,2
2023-02-13,91,single,1,Berlin,2
2023-02-13,114,single,5,Copenhagen,2
2023-02-13,239,double,5,Copenhagen,2
2023-02-14,294,double,1,New York,2
2023-02-14,296,double,5,New York,2
2023-02-14,113,single,3,Copenhagen,2
2023-02-14,157,single,2,New York,2
2023-02-14,194,single,3,New York,2
2023-02-14,274,suite,5,Copenhagen,2
2023-02-14,77,single,2,Berlin,2
2023-02-14,138,single,5,New York,2
2023-02-14,185,single,1,New York,2
2023-02-14,114,single,1,Copenhagen,2
2023-02-14,141,single,1,Berlin,2
2023-02-14,192,single,1,New York,2
2023-02-14,179,double,5,Copenhagen,2
2023-02-14,157,single,1,Copenhagen,2
2023-02-14,221,single,1,New York,2
2023-02-14,326,double,4,New York,2
2023-02-14,182,double,2,Copenhagen,2
2023-02-14,272,suite,3,Copenhagen,2
2023-02-14,305,suite,3,New York,2
2023-02-14,215,single,3,New York,2
2023-02-15,389,suite,5,New York,2
2023-02-15,192,double,3,Copenhagen,2
2023-02-15,253,double,5,Berlin,2
2023-02-15,131,single,1,Berlin,2
2023-02-15,158,single,2,Berlin,2
2023-02-15,267,suite,2,New York,2
2023-02-15,191,double,3,Copenhagen,2
2023-02-15,223,single,1,New York,2
2023-02-15,378,suite,1,Copenhagen,2
2023-02-15,135,double,4,Copenhagen,2
2023-02-15,105,single,4,Copenhagen,2
2023-02-15,250,single,2,New York,2
2023-02-15,145,single,1,Copenhagen,2
2023-02-15,162,double,2,Copenhagen,2
2023-02-15,147,single,2,Berlin,2
2023-02-15,257,single,1,New York,2
2023-02-15,210,single,4,New York,2
2023-02-15,157,single,1,New York,2
2023-02-15,118,single,4,Copenhagen,2
2023-02-15,197,double,5,Copenhagen,2
2023-02-16,148,double,5,Copenhagen,2
2023-02-16,525,suite,2,New York,2
2023-02-16,137,double,2,Copenhagen,2
2023-02-16,274,double,3,New York,2
2023-02-16,60,single,2,Berlin,2
2023-02-16,202,double,1,Copenhagen,2
2023-02-16,208,double,3,New York,2
2023-02-16,189,double,3,New York,2
2023-02-16,132,double,2,Berlin,2
2023-02-16,96,single,3,Copenhagen,2
2023-02-16,163,single,5,New York,2
2023-02-16,318,suite,4,Copenhagen,2
2023-02-16,431,suite,2,New York,2
2023-02-16,434,suite,4,Berlin,2
2023-02-16,493,suite,4,New York,2
2023-02-16,366,suite,2,New York,2
2023-02-16,105,single,1,Copenhagen,2
2023-02-16,227,single,2,New York,2
2023-02-16,320,double,1,New York,2
2023-02-16,182,double,1,New York,2
2023-02-17,73,single,3,Berlin,2
2023-02-17,151,single,4,Berlin,2
2023-02-17,224,double,5,Copenhagen,2
2023-02-17,231,double,2,Copenhagen,2
2023-02-17,164,double,2,Copenhagen,2
2023-02-17,87,single,3,Copenhagen,2
2023-02-17,190,double,5,Copenhagen,2
2023-02-17,408,suite,1,New York,2
2023-02-17,236,double,2,Berlin,2
2023-02-17,381,suite,3,Berlin,2
2023-02-17,170,single,4,New York,2
2023-02-17,165,double,2,Berlin,2
2023-02-17,329,double,3,New York,2
2023-02-17,301,suite,4,Copenhagen,2
2023-02-17,265,suite,1,Copenhagen,2
2023-02-17,188,double,3,New York,2
2023-02-17,235,double,4,New York,2
2023-02-17,60,single,1,Berlin,2
2023-02-17,387,suite,3,New York,2
2023-02-17,366,suite,1,Copenhagen,2
2023-02-18,117,single,1,Copenhagen,2
2023-02-18,249,double,4,New York,2
2023-02-18,181,double,3,Berlin,2
2023-02-18,258,single,2,New York,2
2023-02-18,215,double,4,Berlin,2
2023-02-18,233,single,5,New York,2
2023-02-18,152,single,4,New York,2
2023-02-18,198,single,5,New York,2
2023-02-18,233,single,3,New York,2
2023-02-18,330,double,1,New York,2
2023-02-18,148,double,2,Copenhagen,2
2023-02-18,195,double,4,New York,2
2023-02-18,177,single,5,New York,2
2023-02-18,74,single,4,Berlin,2
2023-02-18,95,single,2,Copenhagen,2
2023-02-18,329,suite,2,New York,2
2023-02-18,116,single,4,Copenhagen,2
2023-02-18,227,double,5,New York,2
2023-02-18,143,single,4,Berlin,2
2023-02-18,264,single,5,New York,2
2023-02-19,151,single,5,New York,2
2023-02-19,122,single,2,Copenhagen,2
2023-02-19,354,double,1,New York,2
2023-02-19,349,double,5,New York,2
2023-02-19,211,double,1,Copenhagen,2
2023-02-19,273,double,2,New York,2
2023-02-19,270,double,5,New York,2
2023-02-19,128,single,1,Berlin,2
2023-02-19,219,single,5,New York,2
2023-02-19,332,double,1,New York,2
2023-02-19,473,suite,5,New York,2
2023-02-19,219,single,4,New York,2
2023-02-19,340,double,2,New York,2
2023-02-19,92,single,5,Copenhagen,2
2023-02-19,435,suite,2,New York,2
2023-02-19,120,single,4,Copenhagen,2
2023-02-19,232,single,3,New York,2
2023-02-19,204,double,3,Copenhagen,2
2023-02-19,130,double,5,Copenhagen,2
2023-02-19,492,suite,3,New York,2
2023-02-20,249,single,3,New York,2
2023-02-20,165,single,1,New York,2
2023-02-20,61,single,1,Berlin,2
2023-02-20,69,single,5,Berlin,2
2023-02-20,101,single,4,Berlin,2
2023-02-20,486,suite,2,New York,2
2023-02-20,138,double,5,Copenhagen,2
2023-02-20,151,single,3,Berlin,2
2023-02-20,85,single,4,Copenhagen,2
2023-02-20,305,double,5,New York,2
2023-02-20,127,double,4,Copenhagen,2
2023-02-20,96,single,2,Berlin,2
2023-02-20,117,single,1,Copenhagen,2
2023-02-20,214,single,4,New York,2
2023-02-20,90,single,5,Berlin,2
2023-02-20,146,single,4,Copenhagen,2
2023-02-20,366,suite,2,Berlin,2
2023-02-20,281,double,3,New York,2
2023-02-20,261,suite,3,Berlin,2
2023-02-20,269,double,2,New York,2
2023-02-21,208,double,5,New York,2
2023-02-21,111,single,5,Berlin,2
2023-02-21,148,single,2,Copenhagen,2
2023-02-21,232,single,1,New York,2
2023-02-21,77,single,1,Berlin,2
2023-02-21,175,double,2,Copenhagen,2
2023-02-21,199,single,4,New York,2
2023-02-21,292,double,4,New York,2
2023-02-21,324,double,4,New York,2
2023-02-21,265,single,1,New York,2
2023-02-21,225,double,5,Copenhagen,2
2023-02-21,171,single,4,New York,2
2023-02-21,61,single,3,Berlin,2
2023-02-21,295,suite,3,Copenhagen,2
2023-02-21,58,single,5,Berlin,2
2023-02-21,174,single,3,New York,2
2023-02-21,109,single,4,Copenhagen,2
2023-02-21,186,double,4,Copenhagen,2
2023-02-21,107,single,2,Berlin,2
2023-02-21,94,single,4,Copenhagen,2
2023-02-22,232,single,4,New York,2
2023-02-22,232,suite,2,Berlin,2
2023-02-22,320,double,4,New York,2
2023-02-22,194,double,5,Copenhagen,2
2023-02-22,206,single,2,New York,2
2023-02-22,159,single,5,New York,2
2023-02-22,117,double,3,Copenhagen,2
2023-02-22,260,double,3,Berlin,2
2023-02-22,527,suite,2,New York,2
2023-02-22,77,single,1,Berlin,2
2023-02-22,327,suite,2,Berlin,2
2023-02-22,377,suite,3,New York,2
2023-02-22,123,single,1,Copenhagen,2
2023-02-22,340,double,4,New York,2
2023-02-22,301,suite,3,New York,2
2023-02-22,440,suite,1,New York,2
2023-02-22,118,double,2,Berlin,2
2023-02-22,188,double,2,New York,2
2023-02-22,107,single,1,Copenhagen,2
2023-02-22,142,single,1,Copenhagen,2
2023-02-23,229,single,1,New York,2
2023-02-23,136,single,2,Berlin,2
2023-02-23,355,double,1,New York,2
2023-02-23,68,single,2,Berlin,2
2023-02-23,61,single,2,Berlin,2
2023-02-23,268,single,2,New York,2
2023-02-23,232,double,1,New York,2
2023-02-23,177,single,5,New York,2
2023-02-23,288,double,2,New York,2
2023-02-23,307,double,4,New York,2
2023-02-23,222,double,1,New York,2
2023-02-23,320,double,4,New York,2
2023-02-23,324,double,1,New York,2
2023-02-23,92,single,3,Berlin,2
2023-02-23,207,double,1,New York,2
2023-02-23,258,single,1,New York,2
2023-02-23,235,double,5,New York,2
2023-02-23,129,single,3,Copenhagen,2
2023-02-23,386,suite,1,New York,2
2023-02-23,548,suite,3,New York,2
2023-02-24,330,suite,2,New York,2
2023-02-24,205,double,3,Copenhagen,2
2023-02-24,90,single,5,Copenhagen,2
2023-02-24,145,single,1,Copenhagen,2
2023-02-24,86,single,1,Copenhagen,2
2023-02-24,546,suite,1,New York,2
2023-02-24,119,single,3,Copenhagen,2
2023-02-24,206,double,2,Copenhagen,2
2023-02-24,122,single,2,Berlin,2
2023-02-24,143,single,3,Berlin,2
2023-02-24,142,double,5,Berlin,2
2023-02-24,156,single,4,Berlin,2
2023-02-24,85,single,3,Copenhagen,2
2023-02-24,207,double,3,Copenhagen,2
2023-02-24,226,double,4,Copenhagen,2
2023-02-24,243,single,1,New York,2
2023-02-24,156,single,3,New York,2
2023-02-24,212,double,1,Berlin,2
2023-02-24,213,double,1,Copenhagen,2
2023-02-24,96,single,2,Copenhagen,2
2023-02-25,262,single,2,New York,2
2023-02-25,199,double,5,New York,2
2023-02-25,513,suite,4,New York,2
2023-02-25,206,double,1,New York,2
2023-02-25,259,single,5,New York,2
2023-02-25,169,single,4,New York,2
2023-02-25,78,single,4,Copenhagen,2
2023-02-25,305,double,3,New York,2
2023-02-25,276,double,4,New York,2
2023-02-25,517,suite,2,New York,2
2023-02-25,173,double,4,Copenhagen,2
2023-02-25,209,suite,3,Copenhagen,2
2023-02-25,123,single,4,Copenhagen,2
2023-02-25,249,single,2,New York,2
2023-02-25,145,single,4,Copenhagen,2
2023-02-25,201,single,5,New York,2
2023-02-25,270,double,5,New York,2
2023-02-25,138,single,3,Copenhagen,2
2023-02-25,276,double,2,New York,2
2023-02-25,139,single,3,Copenhagen,2
2023-02-26,140,single,1,Berlin,2
2023-02-26,336,suite,4,Copenhagen,2
2023-02-26,59,single,5,Berlin,2
2023-02-26,310,suite,1,New York,2
2023-02-26,115,double,5,Berlin,2
2023-02-26,104,single,1,Berlin,2
2023-02-26,359,double,4,New York,2
2023-02-26,236,single,1,New York,2
2023-02-26,242,double,4,New York,2
2023-02-26,113,single,4,Berlin,2
2023-02-26,274,double,4,New York,2
2023-02-26,266,suite,5,Berlin,2
2023-02-26,287,suite,3,New York,2
2023-02-26,77,single,1,Berlin,2
2023-02-26,184,single,4,New York,2
2023-02-26,276,single,5,New York,2
2023-02-26,488,suite,4,New York,2
2023-02-26,76,single,2,Berlin,2
2023-02-26,329,double,5,New York,2
2023-02-26,362,suite,4,New York,2
2023-02-27,383,suite,1,Copenhagen,2
2023-02-27,89,single,5,Copenhagen,2
2023-02-27,159,single,5,Berlin,2
2023-02-27,486,suite,1,New York,2
2023-02-27,116,single,3,Berlin,2
2023-02-27,227,single,5,New York,2
2023-02-27,79,single,5,Copenhagen,2
2023-02-27,189,double,3,Copenhagen,2
2023-02-27,277,double,1,New York,2
2023-02-27,168,single,2,New York,2
2023-02-27,109,double,5,Berlin,2
2023-02-27,251,double,2,Berlin,2
2023-02-27,184,single,1,New York,2
2023-02-27,363,double,1,New York,2
2023-02-27,402,suite,2,New York,2
2023-02-27,470,suite,1,New York,2
2023-02-27,173,double,3,Copenhagen,2
2023-02-27,369,double,2,New York,2
2023-02-27,236,double,2,New York,2
2023-02-27,242,single,3,New York,2
2023-02-28,142,double,5,Copenhagen,2
2023-02-28,339,double,4,New York,2
2023-02-28,144,single,4,Berlin,2
2023-02-28,127,double,1,Copenhagen,2
2023-02-28,214,double,4,New York,2
2023-02-28,150,single,4,Copenhagen,2
2023-02-28,291,double,1,New York,2
2023-02-28,131,double,4,Berlin,2
2023-02-28,241,single,5,New York,2
2023-02-28,242,single,2,New York,2
2023-02-28,215,double,3,New York,2
2023-02-28,158,double,4,Copenhagen,2
2023-02-28,167,single,4,New York,2
2023-02-28,258,single,5,New York,2
2023-02-28,229,double,1,New York,2
2023-02-28,190,single,3,New York,2
2023-02-28,149,single,5,New York,2
2023-02-28,419,suite,5,New York,2
2023-02-28,278,double,4,New York,2
2023-02-28,90,single,3,Copenhagen,2
2023-03-01,157,single,3,Berlin,3
2023-03-01,254,double,3,New York,3
2023-03-01,353,double,2,New York,3
2023-03-01,302,double,3,New York,3
2023-03-01,152,double,1,Copenhagen,3
2023-03-01,332,suite,3,New York,3
2023-03-01,514,suite,5,New York,3
2023-03-01,155,single,5,New York,3
2023-03-01,234,double,4,New York,3
2023-03-01,358,double,3,New York,3
2023-03-01,197,double,4,New York,3
2023-03-01,120,single,1,Copenhagen,3
2023-03-01,158,single,2,Berlin,3
2023-03-01,97,single,2,Copenhagen,3
2023-03-01,138,single,1,Berlin,3
2023-03-01,206,single,3,New York,3
2023-03-01,149,double,3,Berlin,3
2023-03-01,114,double,1,Berlin,3
2023-03-01,179,double,4,Copenhagen,3
2023-03-01,117,single,3,Copenhagen,3
2023-03-02,215,suite,2,Copenhagen,3
2023-03-02,339,suite,4,Berlin,3
2023-03-02,497,suite,4,New York,3
2023-03-02,83,single,1,Berlin,3
2023-03-02,334,double,3,New York,3
2023-03-02,503,suite,5,New York,3
2023-03-02,100,single,1,Copenhagen,3
2023-03-02,87,single,4,Berlin,3
2023-03-02,348,double,1,New York,3
2023-03-02,157,double,1,Copenhagen,3
2023-03-02,254,single,1,New York,3
2023-03-02,367,suite,2,New York,3
2023-03-02,257,single,4,New York,3
2023-03-02,116,single,2,Copenhagen,3
2023-03-02,153,single,2,New York,3
2023-03-02,59,single,1,Berlin,3
2023-03-02,118,double,1,Copenhagen,3
2023-03-02,403,suite,5,New York,3
2023-03-02,57,single,5,Berlin,3
2023-03-02,74,single,5,Berlin,3
2023-03-03,54,single,4,Berlin,3
2023-03-03,513,suite,5,New York,3
2023-03-03,328,double,2,New York,3
2023-03-03,155,double,2,Copenhagen,3
2023-03-03,203,double,4,Copenhagen,3
2023-03-03,335,suite,2,New York,3
2023-03-03,118,single,2,Berlin,3
2023-03-03,161,single,1,New York,3
2023-03-03,223,double,3,New York,3
2023-03-03,325,suite,3,New York,3
2023-03-03,370,suite,3,Copenhagen,3
2023-03-03,304,suite,1,New York,3
2023-03-03,128,single,4,Berlin,3
2023-03-03,257,suite,1,Berlin,3
2023-03-03,319,double,5,New York,3
2023-03-03,349,double,3,New York,3
2023-03-03,256,single,1,New York,3
2023-03-03,307,double,4,New York,3
2023-03-03,229,single,1,New York,3
2023-03-03,144,single,5,Copenhagen,3
2023-03-04,329,double,5,New York,3
2023-03-04,413,suite,2,New York,3
2023-03-04,179,double,4,Copenhagen,3
2023-03-04,158,single,3,New York,3
2023-03-04,257,double,1,New York,3
2023-03-04,252,single,5,New York,3
2023-03-04,116,double,2,Copenhagen,3
2023-03-04,367,double,3,New York,3
2023-03-04,286,double,5,New York,3
2023-03-04,252,double,2,New York,3
2023-03-04,177,single,1,New York,3
2023-03-04,299,suite,1,Copenhagen,3
2023-03-04,85,single,1,Berlin,3
2023-03-04,137,double,3,Copenhagen,3
2023-03-04,211,single,3,New York,3
2023-03-04,153,single,3,Berlin,3
2023-03-04,183,double,3,Copenhagen,3
2023-03-04,110,single,2,Copenhagen,3
2023-03-04,178,single,3,New York,3
2023-03-04,237,single,3,New York,3
2023-03-05,141,single,3,Copenhagen,3
2023-03-05,215,single,3,New York,3
2023-03-05,107,single,3,Berlin,3
2023-03-05,89,single,5,Berlin,3
2023-03-05,337,double,1,New York,3
2023-03-05,250,single,5,New York,3
2023-03-05,127,single,3,Copenhagen,3
2023-03-05,163,double,5,Copenhagen,3
2023-03-05,305,suite,2,New York,3
2023-03-05,504,suite,1,New York,3
2023-03-05,204,suite,1,Copenhagen,3
2023-03-05,128,double,5,Copenhagen,3
2023-03-05,207,double,2,Copenhagen,3
2023-03-05,294,double,3,New York,3
2023-03-05,297,suite,2,New York,3
2023-03-05,378,double,4,New York,3
2023-03-05,304,double,4,New York,3
2023-03-05,241,double,3,New York,3
2023-03-05,76,single,3,Copenhagen,3
2023-03-05,128,single,3,Copenhagen,3
2023-03-06,511,suite,5,New York,3
2023-03-06,165,single,2,New York,3
2023-03-06,263,single,5,New York,3
2023-03-06,216,double,5,Copenhagen,3
2023-03-06,175,double,4,Copenhagen,3
2023-03-06,139,single,2,Berlin,3
2023-03-06,247,double,5,New York,3
2023-03-06,233,single,5,New York,3
2023-03-06,210,single,3,New York,3
